DATE,HARVESTCO,AGE,SEX,TESTSTATUS,SOURCE,COLLECTIONMETHOD,GROUP,TRS
12042022,STEPHENSON,2,F,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,429N 7E35
12042022,STEPHENSON,1,M,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,427N 7E23
12042022,STEPHENSON,2,M,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,427N 7E13
12042022,STEPHENSON,3,F,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,428N 8E18
12042022,STEPHENSON,3,M,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,428N 8E18
12042022,STEPHENSON,3,F,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,428N 7E36
12042022,STEPHENSON,3,M,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,428N 9E32
12042022,STEPHENSON,1,F,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,428N 7E 9
12042022,STEPHENSON,2,F,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,428N 7E 9
12012022,WILL,2,M,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,334N 9E17
12012022,GRUNDY,2,M,POSITIVE,FIREARM23,CHECKSTATION,HUNTING,333N 8E25
12012022,WILL,2,M,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,336N11E 6
12012022,WILL,2,F,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,332N10E17
12012022,WILL,2,F,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,335N 9E33
12012022,WILL,5,M,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,334N14E32
12012022,WILL,3,M,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,332N10E28
12012022,WILL,3,F,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,333N10E 3
12012022,WILL,5,F,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,333N11E10
12012022,WILL,2,M,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,335N 9E22
12012022,WILL,3,M,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,333N13E 1
12022022,WILL,5,F,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,332N10E33
12022022,WILL,5,F,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,334N14E 8
12022022,WILL,1,F,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,332N 9E36
12032022,WILL,2,M,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,334N13E14
12032022,WILL,5,F,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,334N 9E23
12032022,WILL,1,M,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,334N10E36
12032022,WILL,2,M,POSITIVE,FIREARM23,CHECKSTATION,HUNTING,334N 9E 1
12032022,WILL,2,F,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,332N10E18
12032022,WILL,1,F,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,334N11E14
12032022,WILL,4,F,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,336N11E31
12032022,KANKAKEE,3,F,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,331N 9E 3
12032022,WILL,2,M,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,334N14E15
12042022,WILL,1,F,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,334N13E14
12042022,WILL,1,F,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,334N14E14
12042022,WILL,1,F,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,334N14E14
12042022,WILL,2,F,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,335N12E15
12042022,WILL,5,F,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,336N 9E11
12042022,WILL,5,F,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,333N 9E12
12042022,WILL,3,F,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,332N 9E21
12042022,WILL,1,M,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,334N 9E21
12042022,WILL,1,M,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,333N 9E31
12042022,WILL,1,F,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,333N 9E27
12012022,WINNEBAGO,3,F,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,428N11E 9
12012022,WINNEBAGO,5,F,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,343N 1E 7
12012022,WINNEBAGO,5,F,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,427N11E26
12012022,WINNEBAGO,2,F,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,428N11E30
12012022,OGLE,1,M,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,424N11E31
12012022,WINNEBAGO,2,F,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,428N10E26
12022022,WINNEBAGO,3,F,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,427N10E31
12022022,WINNEBAGO,2,F,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,427N10E31
12022022,WINNEBAGO,3,M,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,427N10E30
12022022,WINNEBAGO,1,F,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,343N 1E19
12022022,WINNEBAGO,2,M,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,345N 2E14
12022022,OGLE,2,M,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,425N10E34
12022022,BOONE,4,F,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,346N 3E17
12032022,WINNEBAGO,5,F,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,346N 2E 1
12032022,WINNEBAGO,5,F,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,43N11E21
12032022,WINNEBAGO,1,F,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,427N10E11
12032022,WINNEBAGO,4,F,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,427N10E11
12032022,WINNEBAGO,1,M,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,346N 1E 1
12032022,WINNEBAGO,3,F,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,427N11E 5
12032022,WINNEBAGO,5,F,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,429N11E34
12042022,JODAVIESS,3,F,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,
12042022,WINNEBAGO,2,M,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,343N 2E30
12042022,WINNEBAGO,5,F,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,428N11E35
12042022,STEPHENSON,3,M,POSITIVE,FIREARM23,CHECKSTATION,HUNTING,429N 9E26
12042022,WINNEBAGO,2,M,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,429N10E34
12042022,WINNEBAGO,1,F,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,343N 1E19
12042022,WINNEBAGO,1,F,NOT DETECTED,FIREARM23,CHECKSTATION,HUNTING,428N10E13
12042022,WINNEBAGO,1,M,POSITIVE,FIREARM23,CHECKSTATION,HUNTING,428N10E14
11142022,KANE,2,M,POSITIVE,DROPOFF23,DROPOFF,HUNTING,338N 6E26
11142022,KANE,4,F,NOT DETECTED,DROPOFF23,DROPOFF,HUNTING,342N 8E10
11142022,KANE,1,F,NOT DETECTED,DROPOFF23,DROPOFF,HUNTING,338N 6E26
11142022,KANE,1,F,NOT DETECTED,DROPOFF23,DROPOFF,HUNTING,338N 6E26
10032022,GRUNDY,5,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10052022,GRUNDY,4,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10052022,COOK,3,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10052022,WILL,3,M,POSITIVE,MEATLOCKER23,MEATLOCKER,HUNTING,336N 9E11
10062022,WILL,3,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10072022,WILL,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10212022,GRUNDY,3,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10212022,COOK,4,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10212022,WILL,1,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10212022,WILL,3,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10212022,LASALLE,3,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10212022,SCHUYLER,1,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10212022,KENDALL,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10282022,SCHUYLER,1,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10272022,WHITESIDE,1,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10272022,GRUNDY,4,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10282022,SCHUYLER,1,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10282022,SCHUYLER,1,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10282022,SCHUYLER,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10302022,SANGAMON,3,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10312022,GRUNDY,3,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11032022,KANE,4,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11042022,WILL,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11042022,LEE,3,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11702022,GRUNDY,3,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10302022,DEKALB,3,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,341N 5E14
10302022,LAKE,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,343N10E26
10302022,KANE,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,342N 8E33
10302022,MCHENRY,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,345N 6E27
11102022,DUPAGE,A,M,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,338N 9E35
11102022,DUPAGE,A,M,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,338N 9E35
11102022,DUPAGE,A,M,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,338N 9E35
11102022,DUPAGE,A,F,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,338N 9E35
11102022,DUPAGE,A,M,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,338N 9E35
11102022,DUPAGE,F,M,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,338N 9E35
11102022,DUPAGE,A,M,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,338N 9E35
11152022,DUPAGE,A,M,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,338N 9E35
11212022,DUPAGE,A,F,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,338N 9E35
11212022,DUPAGE,F,F,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,338N 9E35
11212022,DUPAGE,F,F,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,338N 9E35
11212022,DUPAGE,A,F,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,338N 9E35
11212022,DUPAGE,A,F,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,338N 9E35
11212022,DUPAGE,F,F,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,338N 9E35
11092022,DUPAGE,1,F,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,339N 9E25
11092022,DUPAGE,A,M,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,339N 9E25
11092022,DUPAGE,1,F,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,339N 9E25
11202022,LEE,2,F,NOT DETECTED,DROPOFF23,DROPOFF,HUNTING,
11142022,DUPAGE,A,M,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,340N11E17
11142022,DUPAGE,A,F,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,340N11E17
11142022,DUPAGE,A,F,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,340N11E16
11142022,DUPAGE,A,F,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,340N11E26
11172022,DUPAGE,A,F,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,340N11E26
11172022,DUPAGE,A,F,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,340N11E16
11172022,DUPAGE,A,M,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,340N11E16
11222022,DUPAGE,A,F,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,340N10E 7
11082022,DUPAGE,A,M,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,338N 9E11
11082022,DUPAGE,1,M,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,338N 9E11
11082022,DUPAGE,A,F,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,338N 9E11
11222022,DUPAGE,A,M,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,338N 9E11
11072022,DUPAGE,1,M,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,337N11E 4
11072022,DUPAGE,A,M,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,337N11E 4
11072022,DUPAGE,1,F,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,337N11E 4
11072022,DUPAGE,1,F,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,337N11E 4
11072022,DUPAGE,1,M,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,337N11E 4
11072022,DUPAGE,1,F,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,337N11E 4
11072022,DUPAGE,1,F,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,337N11E 4
11072022,DUPAGE,1,M,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,337N11E 4
11162022,DUPAGE,A,M,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,337N11E 4
11162022,DUPAGE,A,M,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,337N11E 4
11162022,DUPAGE,A,M,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,337N11E 4
11162022,DUPAGE,A,M,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,337N11E 4
11162022,DUPAGE,A,F,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,337N11E 4
11162022,DUPAGE,A,M,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,337N11E 4
11162022,DUPAGE,F,F,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,337N11E 4
11162022,DUPAGE,A,M,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,337N11E 4
11162022,DUPAGE,A,M,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,337N11E 4
11162022,DUPAGE,A,M,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,337N11E 4
11162022,DUPAGE,A,F,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,337N11E 4
11162022,DUPAGE,A,F,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,337N11E 4
11162022,DUPAGE,A,M,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,337N11E 4
11162022,DUPAGE,A,M,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,337N11E 4
11162022,DUPAGE,A,M,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,337N11E18
12012022,KENDALL,1,M,NOT DETECTED,DROPOFF23,DROPOFF,HUNTING,336N 8E 6
11182022,LEE,3,F,NOT DETECTED,DROPOFF23,DROPOFF,HUNTING,420N11E24
11212022,LEE,4,M,NOT DETECTED,DROPOFF23,DROPOFF,HUNTING,420N11E24
11222022,LEE,4,M,NOT DETECTED,DROPOFF23,DROPOFF,HUNTING,420N11E24
11282022,LEE,2,F,NOT DETECTED,DROPOFF23,DROPOFF,HUNTING,420N11E24
11282022,LEE,3,F,NOT DETECTED,DROPOFF23,DROPOFF,HUNTING,420N11E24
11282022,LEE,4,M,NOT DETECTED,DROPOFF23,DROPOFF,HUNTING,420N11E24
11292022,LEE,4,M,NOT DETECTED,DROPOFF23,DROPOFF,HUNTING,420N11E24
12012022,MCHENRY,1,F,NOT DETECTED,DROPOFF23,DROPOFF,HUNTING,346N 8E33
12042022,MCHENRY,2,M,NOT DETECTED,DROPOFF23,DROPOFF,HUNTING,345N 6E15
12042022,MCHENRY,2,F,NOT DETECTED,DROPOFF23,DROPOFF,HUNTING,344N 6E36
12062022,KANE,3,M,NOT DETECTED,DROPOFF23,DROPOFF,HUNTING,342N 7E35
11282022,JACKSON,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11282022,DEKALB,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,341N 4E25
11292022,COOK,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12022022,KANE,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,340N 6E26
10012022,FULTON,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10012022,SCHUYLER,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10012022,SCHUYLER,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10022022,CASS,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10022022,FULTON,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10022022,BROWN,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10022022,SCHUYLER,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10022022,FULTON,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10022022,SCHUYLER,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10022022,FULTON,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10022022,MCDONOUGH,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10092022,MASON,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10092022,BROWN,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10092022,BROWN,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10092022,FULTON,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10092022,FULTON,1,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10092022,FULTON,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10092022,FULTON,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10162022,MASON,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10162022,SCHUYLER,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10162022,SCHUYLER,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10192022,FULTON,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10202022,BROWN,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10202022,SCHUYLER,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10212022,SCHUYLER,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10222022,FULTON,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10222022,SCHUYLER,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10222022,SCHUYLER,1,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10222022,SCHUYLER,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10272022,SCHUYLER,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
10272022,FULTON,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
01092023,DUPAGE,1,M,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,340N11E22
01092023,DUPAGE,A,M,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,340N11E22
01092023,DUPAGE,1,M,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,340N11E22
01092023,DUPAGE,1,F,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,340N11E17
01092023,DUPAGE,A,F,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,340N11E17
11252022,LASALLE,3,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,3 N 2E36
11252022,LIVINGSTON,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11252022,LIVINGSTON,4,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11252022,BUREAU,5,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11252022,PUTNAM,4,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11282022,LASALLE,3,M,POSITIVE,MEATLOCKER23,MEATLOCKER,HUNTING,332N 1E27
11282022,MARSHALL,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11282022,LIVINGSTON,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11282022,IROQUOIS,3,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11282022,IROQUOIS,4,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11292022,BUREAU,3,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11292022,BUREAU,3,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11292022,SCHUYLER,4,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11292022,BUREAU,3,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11292022,LASALLE,3,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11302022,WOODFORD,4,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12012022,LASALLE,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12022022,PUTNAM,3,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,332N 1W15
12022022,LASALLE,2,M,POSITIVE,MEATLOCKER23,MEATLOCKER,HUNTING,333N 4E 8
12022022,KENDALL,3,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12022022,PUTNAM,4,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12022022,LASALLE,3,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,332N 5E 1
12022022,IROQUOIS,4,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12022022,LASALLE,4,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12022022,BUREAU,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12022022,MARSHALL,3,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12052022,MARSHALL,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12052022,BUREAU,3,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12052022,PUTNAM,5,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12052022,LASALLE,2,M,POSITIVE,MEATLOCKER23,MEATLOCKER,HUNTING,
12062022,LASALLE,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,332N 3E30
12062022,LASALLE,3,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,333N 2E36
12072022,LASALLE,1,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,331N 4E19
12072022,BUREAU,3,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12072022,PEORIA,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12072022,PEORIA,4,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12072022,JODAVIESS,4,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,428N 1E34
12072022,JODAVIESS,3,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,428N 3E 7
12072022,JODAVIESS,3,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,428N 3E 7
12082022,JODAVIESS,3,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,428N 1E10
12212022,BOONE,2,F,NOT DETECTED,DROPOFF23,DROPOFF,HUNTING,346N 3E31
12122022,KANE,3,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,342N 8E35
12122022,DUPAGE,4,M,NOT DETECTED,ROADKILL23,MEATLOCKER,ROADKILL,338N 9E14
12122022,COOK,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,338N12E13
12122022,SCHUYLER,3,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,4 2N 1W30
12122022,JODAVIESS,3,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,427N 3E14
12092022,CARROLL,3,F,NOT DETECTED,DROPOFF23,DROPOFF,HUNTING,425N 5E 6
12092022,CARROLL,3,F,POSITIVE,DROPOFF23,DROPOFF,HUNTING,425N 6E 7
12172022,MCHENRY,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,344N 6E33
12122022,MCHENRY,1,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,344N 8E11
12182022,MCHENRY,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,345N 7E 9
12132022,PERRY,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12102022,LIVINGSTON,3,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
